language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.80  T=11.03 s (109.7 files/s, 114482.5 lines/s)"
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/GLTilgang.cs,355,326,3303
C#,./CosdocToNet/CosDocOcx/omsorg/frmPrb_TH3.cs,372,418,3288
C#,./CosdocToNet/CosDocOcx/omsorg/frmPrint.Designer.cs,6,129,3234
C#,./CosdocToNet/CosDocOcx/Hovedskjermbilder/ucRessurs.cs,452,212,3229
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/OFBrev.cs,406,185,3045
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RGro_Rolle.cs,396,329,3025
C#,./CosdocToNet/CosDocOcx/omsorg/frmPrb_THNy.cs,312,212,2923
C#,./CosdocToNet/CosDocOcx/omsorg_pasregn/PRPasientregnskap.cs,355,321,2912
C#,./CosdocToNet/CosDocOcx/omsorg_jour/Lfe_Forskrivning.Designer.cs,3,474,2863
C#,./CosdocToNet/CosDocOcx/omsorg_pasregn/frmPA_Anvis.cs,383,651,2859
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPad_AktDat.cs,367,141,2830
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPvd_VaktDat.cs,348,49,2789
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPfv_FaktVare.cs,359,274,2786
C#,./CosdocToNet/CosDocOcx/omsorg_mld/RMxm_XmlMal.Designer.cs,127,394,2609
C#,./CosdocToNet/CosDocOcx/ucVedtak.Designer.cs,82,440,2600
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RJjt_JourType.cs,344,221,2564
C#,./CosdocToNet/CosDocOcx/felles/Kodeverk/RKkv_Kodeverk.cs,358,421,2557
C#,./CosdocToNet/CosDocOcx/omsorg_mld/Mli_MeldingImporter.cs,274,325,2479
C#,./CosdocToNet/CosDocOcx/omsorg_mld/Mle_EMelding.Designer.cs,201,379,2465
C#,./CosdocToNet/CosDocOcx/felles/WS_WSFelles.cs,283,159,2463
C#,./CosdocToNet/CosDocOcx/omsorg_adm/frmKfr_FilterRegel.cs,294,244,2461
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/OLLister.cs,324,362,2446
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPvk_VaktKode.cs,367,105,2438
C#,./CosdocToNet/CosDocOcx/omsorg/WS_ARAppRutiner.cs,291,167,2438
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RGsy_System.cs,300,194,2384
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPpk_ProeveKode.cs,274,192,2348
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/Pfc_FaktCDokument.cs,272,308,2318
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPvf_VaktFast.cs,296,107,2306
C#,./CosdocToNet/CosDocOcx/omsorg/frmPtj_VelgTjeneste.cs,147,95,2297
C#,./CosdocToNet/CosDocOcx/omsorg/ucVelgTjeneste.cs,452,89,2294
C#,./CosdocToNet/CosDocOcx/Hovedskjermbilder/ucVedtak.Designer.cs,6,401,2278
C#,./CosdocToNet/CosDocOcx/Hovedskjermbilder/ucFaktura.Designer.cs,66,361,2262
C#,./CosdocToNet/CosDocOcx/omsorg_mld/RMxm_XmlMal.cs,306,259,2260
C#,./CosdocToNet/CosDocOcx/felles/DIV_EnkelSak.cs,324,86,2230
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPft_FaktTak.cs,253,236,2226
C#,./CosdocToNet/CosDocOcx/felles/ELArkiv.cs,251,283,2219
C#,./CosdocToNet/CosDocOcx/omsorg_adm/Ptt_TjenesteType.cs,303,186,2194
C#,./CosdocToNet/CosDocOcx/websak_adm/RGtm_TekstMal.cs,311,190,2190
HTML,./CosdocToNet/Komponenter/AcosCSCtrls/Ho/AcosCSCtrls_UpgradeReport.htm,5,0,2186
C#,./CosdocToNet/CosDocOcx/omsorg_jour/ucJourReg.Designer.cs,47,340,2173
C#,./CosdocToNet/CosDocOcx/omsorg/frmPst_Enkel.cs,280,89,2162
C#,./CosdocToNet/CosDocOcx/omsorg/frmPrb_Rutine.cs,334,178,2153
C#,./CosdocToNet/CosDocOcx/omsorg/frmPhm_HusstMaster.cs,330,161,2096
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/frmPfl_FaktLinje.cs,269,279,2080
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPaf_Fordel.cs,287,152,2056
C#,./CosdocToNet/CosDocOcx/omsorg_pasregn/frmPA_Pasregn.Designer.cs,26,361,2055
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmLgl_GittLegeMiddel.cs,300,85,2033
C#,./CosdocToNet/CosDocOcx/omsorg_websak/RGgr_Gruppe3.cs,243,185,2019
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmRJrt_RegType.cs,249,268,2013
C#,./CosdocToNet/CosDocOcx/omsorg_jour/Pip_IPLOS.cs,226,284,2011
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmRJaa_AnsvarAdm.cs,261,216,2007
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPpg_ProeveGruppe.cs,246,156,1989
C#,./CosdocToNet/CosDocOcx/omsorg/Pgx_Gerix.cs,195,139,1979
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPpm_ProveveMapping.cs,244,149,1968
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPre_Ressurs.cs,270,163,1952
C#,./CosdocToNet/CosDocOcx/omsorg_jour/RKla_LegAdmVei.cs,249,235,1921
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPfv_FaktVare.Designer.cs,109,301,1907
C#,./CosdocToNet/CosDocOcx/omsorg/frmPrb_TH3.Designer.cs,43,340,1904
C#,./CosdocToNet/CosDocOcx/omsorg/frmPrb_THNy.Designer.cs,41,331,1848
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/frmPal_ALogg.cs,318,137,1846
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPfk_FaktKonstanter.cs,242,111,1814
C#,./CosdocToNet/CosDocOcx/omsorg_arbplan/Ptl_TurnusLogg.cs,211,168,1793
